B_aplicado_T,M_proj,S,t_s
0.0004604443892304997,0.7749505426425546,0.7753074726913279,0.7075951371864322
0.0004633593020402,0.7766564600483332,0.7769934455416627,0.7099776123958141
0.0004662906531145414,0.7783121559287443,0.7786294575519824,0.712360087605196
0.0004692385464469578,0.7799190072839549,0.7802173653645722,0.7147425628145779
0.00047220308661774014,0.7814810836886222,0.7817616930585494,0.7171250380239599
0.00047518437879774737,0.7830050169541716,0.7832694693092883,0.7195075132333418
0.00047818252875213784,0.7844995163988753,0.7847497213199193,0.7218899884427238
0.0004811976428441205,0.7859746199687307,0.7862127177007368,0.7242724636521056
0.0004842298280387293,0.7874408213434723,0.7876690992016847,0.7266549388614876
0.00048727919190661703,0.7889082237444979,0.789129044533872,0.7290374140708695
0.0004903458426278722,0.7903858453333287,0.7906015918273319,0.7314198892802515
0.0004934298889958563,0.7918811531491855,0.7920941887317706,0.7338023644896333
0.0004965314404210639,0.7933998498442264,0.7936124926400078,0.7361848396990153
0.0004996506069350039,0.7949458933417652,0.7951603997660004,0.7385673149083972
0.0005027874991941029,0.7965217002619519,0.7967402537575432,0.7409497901177792
0.000505942228483631,0.7981284697399036,0.7983531712040777,0.7433322653271611
0.0005091149067216495,0.7997665619941103,0.7999994196760322,0.745714740536543
0.0005123056464629828,0.8014358718918715,0.8016787900418809,0.7480972157459249
0.0005155145609032089,0.8031361487953759,0.8033909157872141,0.7504796909553069
0.0005187417638826771,0.8048672281957018,0.8051355059844083,0.7528621661646888
0.000521987369890546,0.8066291566617464,0.8069124740912778,0.7552446413740707
0.0005252514940688456,0.8084222080207926,0.8087219605446064,0.7576271165834526
0.0005285342522165609,0.810246803699157,0.8105642615195902,0.7600095917928346
0.0005318357607937414,0.8121033619006264,0.8124396874813095,0.7623920670022165
0.0005351561369256319,0.8139921072780959,0.8143483818432365,0.7647745422115985
0.0005384954984068279,0.8159128743482572,0.8162901315997421,0.7671570174209803
0.0005418539637054546,0.8178649346298826,0.8182641987141906,0.7695394926303623
0.0005452316519673697,0.8198468708237766,0.8202691947252782,0.7719219678397442
0.0005486286830203895,0.8218565132093463,0.8223030133097902,0.7743044430491262
0.000552045177378541,0.8238909455463893,0.8243628280755696,0.776686918258508
0.0005554812562463374,0.8259465812102104,0.826445156683442,0.77906939346789
0.0005589370415230766,0.8280193052373519,0.8285459876894653,0.7814518686772719
0.000562412655807167,0.8301046738212083,0.8306609626775633,0.7838343438866539
0.0005659082224004762,0.8321981585794614,0.832785602337621,0.7862168190960358
0.000569423865312706,0.8342954177929925,0.8349155602947078,0.7885992943054176
0.0005729597092657909,0.8363925707069035,0.8370468825715248,0.7909817695147996
0.0005765158796983233,0.838486444927664,0.8391762445111947,0.7933642447241815
0.0005800925027700036,0.8405747630571314,0.8413011328074093,0.7957467199335635
0.0005836897053661152,0.8426562355528915,0.8434199405006128,0.7981291951429453
0.0005873076151020277,0.8447305343869285,0.8455319494295578,0.8005116703523273
0.0005909463603277219,0.8467981366867622,0.8476371881330654,0.8028941455617092
0.0005946060701323446,0.8488600471756823,0.8497361718292162,0.8052766207710912
0.0005982868743487881,0.8509174288768959,0.8518295511394801,0.8076590959804731
0.0006019889035582953,0.8529711884210749,0.8539177130914019,0.810041571189855
0.000605712289095094,0.8550215714296536,0.8560003877048565,0.8124240463992369
0.0006094571630510544,0.8570678229608102,0.8580763141340984,0.8148065216086189
0.0006132236582803757,0.8591079585192665,0.8601430122507305,0.8171889968180008
0.0006170119084043001,0.8611386752368558,0.86219669098628,0.8195714720273827
0.0006208220478158517,0.863155414033252,0.8642323069312916,0.8219539472367646
0.0006246542116846059,0.865152565221154,0.8662437687761169,0.8243364224461466
0.0006285085359614836,0.8671237946567166,0.8682242676232389,0.8267188976555285
0.0006323851573835743,0.8690624566555831,0.8701667015223169,0.8291013728649105
0.0006362842134789876,0.870962054096461,0.8720641554842106,0.8314838480742923
0.0006402058425717322,0.8728167053357387,0.8739103958252346,0.8338663232836743
0.0006441501837866221,0.8746215811567859,0.8757003396335846,0.8362487984930562
0.0006481173770542134,0.8763732819373007,0.8774304656980566,0.8386312737024382
0.0006521075631157675,0.8780701341455892,0.8790991412994021,0.84101374891182
0.0006561208835282454,0.8797123946069627,0.8807068484968842,0.843396224121202
0.0006601574806693281,0.8813023592664968,0.8822563025856184,0.8457786993305839
0.0006642174977424688,0.8828443794006238,0.8837524631484267,0.8481611745399659
0.0006683010787819726,0.8843447920279515,0.8852024439446334,0.8505436497493478
0.0006724083686581062,0.8858117729152057,0.8866153316621365,0.8529261249587297
0.0006765395130822385,0.8872551207756348,0.8880019256111401,0.8553086001681116
0.0006806946586120083,0.888685980822312,0.8893744112351138,0.8576910753774936
0.0006848739526565245,0.8901165153621804,0.8907459802697858,0.8600735505868755
0.0006890775434815952,0.8915595288075332,0.8921304097009212,0.8624560257962574
0.0006933055802149889,0.8930280541827895,0.8935416103566487,0.8648385010056393
0.0006975582128517231,0.8945349075811595,0.8949931539465455,0.8672209762150213
0.0007018355922593868,0.8960922158513412,0.8964977846919627,0.8696034514244032
0.0007061378701834921,0.8977109212427422,0.8980669188073647,0.8719859266337852
0.0007104651992528583,0.8994002655977482,0.899710132948327,0.874368401843167
0.0007148177329850256,0.9011672574136443,0.9014346428670399,0.876750877052549
0.0007191956257917026,0.9030161296680818,0.9032447778468865,0.8791333522619309
0.0007235990329842428,0.9049478066911907,0.9051414669133069,0.8815158274713129
0.0007280281107791557,0.906959415716208,0.9071217703647367,0.8838983026806947
