t_s,B_T,M_proj,S
1.5879010162356688,0.00023661731939147006,-0.15179730040984774,0.16571693786993666
1.592158123517802,0.00025820387520753284,-0.14694211352726744,0.1613803094806745
1.596415230799935,0.00027979043102359564,-0.14175370072035529,0.15677637902485372
1.6006723380820682,0.0003013769868396584,-0.1362301060252183,0.15191297156559241
1.6049294453642013,0.0003229635426557212,-0.1303693859484312,0.1468001185916845
1.6091865526463345,0.00034455009847178395,-0.12416962644674642,0.14145067472977016
1.6134436599284676,0.00036613665428784675,-0.11762896100272585,0.13588113338362656
1.617700767210601,0.0003877232101039107,-0.11074558979936891,0.13011271465804292
1.621957874492734,0.00040930976591997345,-0.10351779999263908,0.1241728272040424
1.6262149817748672,0.00043089632173603625,-0.0959439870763185,0.11809704302157437
1.6304720890570004,0.000452482877552099,-0.08802267732890322,0.11193177013618619
1.6347291963391335,0.0004740694333681618,-0.07975255132737474,0.10573785507551946
1.6389863036212666,0.0004956559891842246,-0.07113246850769922,0.09959537028301739
1.6432434109033998,0.0005172425450002873,-0.0621614927468883,0.09360977538014124
1.647500518185533,0.0005388291008163501,-0.05283891893644399,0.08791933717714395
1.651757625467666,0.0005604156566324129,-0.04316430051203847,0.0827028685264545
1.6560147327497994,0.0005820022124484769,-0.03313747789935814,0.07818510386235501
1.6602718400319325,0.0006035887682645396,-0.022758607831140785,0.07463423296347095
1.6645289473140656,0.0006251753240806024,-0.012028193485503744,0.0723435742746632
1.6687860545961988,0.0006467618798966652,-0.0009471153905918288,0.07159140813251774
1.673043161878332,0.000668348435712728,0.010483336964779063,0.07258494354014804
1.677300269160465,0.0006899349915287907,0.022261432880650744,0.07541228207763088
1.6815573764425982,0.0007115215473448535,0.034384967628390446,0.08003036743096456
1.6858144837247315,0.0007331081031609174,0.04685122914653756,0.08629476901128592
1.6900715910068647,0.0007546946589769803,0.05965696433961457,0.09400977835439651
1.6943286982889978,0.000776281214793043,0.07279834508054066,0.10297250762106062
1.698585805571131,0.0007978677706091058,0.08627093403075954,0.11299904496196862
1.702842912853264,0.0008194543264251685,0.10006965040862628,0.12393442320717948
1.7071000201353972,0.0008410408822412313,0.11418873585655678,0.1356528924270178
1.7113571274175303,0.0008626274380572941,0.1286217205814991,0.1480539760433302
1.7156142346996635,0.0008842139938733569,0.14336138997195988,0.16105746561394446
1.7198713419817966,0.0009058005496894196,0.1583997519285533,0.17459876226949736
1.72412844926393,0.0009273871055054836,0.17372800518412523,0.1886250203905017
1.728385556546063,0.0009489736613215464,0.18933650893403212,0.20309212530262596
1.7326426638281962,0.0009705602171376092,0.20521475414690443,0.21796238612189547
1.7368997711103293,0.000992146772953672,0.22135133698063647,0.23320279455796677
1.7411568783924625,0.001013733328769735,0.23773393478639637,0.2487837150070911
1.7454139856745956,0.0010353198845857974,0.25434928524362393,0.264677897748446
1.7496710929567287,0.0010569064404018604,0.2711831692292177,0.28085973289391314
1.753928200238862,0.001078492996217924,0.2882203980817869,0.29730468408702504
1.7581853075209952,0.001100079552033987,0.30544480597382,0.31398885737575927
1.7624424148031284,0.00112166610785005,0.3228392481473424,0.33088867289857726
1.7666995220852615,0.0011432526636661125,0.34038560579821525,0.34798061594778
1.7709566293673946,0.0011648392194821755,0.35806479840670696,0.3652410504394699
1.7752137366495278,0.001186425775298238,0.37585680430345797,0.3826460824833389
1.7794708439316609,0.001208012331114301,0.39374069022696045,0.4001714651008184
1.783727951213794,0.0012295988869303637,0.41169465056827675,0.41779253754527845
1.7879850584959271,0.0012511854427464265,0.42969605690883766,0.43548419439037717
1.7922421657780605,0.0012727719985624903,0.4477215183367977,0.4532208807565213
1.7964992730601936,0.0012943585543785533,0.46574695287668433,0.47097661087287096
1.8007563803423268,0.001315945110194616,0.4837476701874536,0.4887250077191804
1.80501348762446,0.0013375316660106788,0.5016984654783262,0.5064393618284092
1.809270594906593,0.0013591182218267415,0.5195737243641576,0.5240927075103753
1.8135277021887262,0.0013807047776428043,0.5373475381381935,0.541657914819618
1.8177848094708593,0.0014022913334588672,0.554993828686948,0.5591077955698088
1.8220419167529927,0.0014238778892749309,0.5724864820180263,0.5764152216196207
1.8262990240351258,0.0014454644450909938,0.5897994891266714,0.593553253544409
1.830556131317259,0.0014670510009070566,0.6069070927012787,0.610495277685138
1.834813238599392,0.0014886375567231193,0.6237839379731561,0.6272151494493872
1.8390703458815252,0.0015102241125391823,0.6404052258621191,0.6436873406454451
1.8433274531636583,0.0015318106683552448,0.6567468664664065,0.6598870885732436
1.8475845604457914,0.0015533972241713078,0.6727856308994273,0.6757905445853691
1.8518416677279246,0.0015749837799873703,0.6884992994895409,0.6913749198732122
1.8560987750100577,0.0015965703358034333,0.7038668044297912,0.706618626327435
1.860355882292191,0.0016181568916194974,0.7188683650838075,0.7215014104623114
1.8646129895743242,0.0016397434474355599,0.7334856143079818,0.7360044785681293
1.8688700968564573,0.0016613300032516229,0.7477017143202198,0.7501106114482237
1.8731272041385905,0.0016829165590676854,0.7615014608118734,0.7638042672883869
1.8773843114207236,0.0017045031148837484,0.7748713741431401,0.7770716713784572
1.8816414187028567,0.001726089670699811,0.787799776569823,0.7899008915454715
1.8858985259849899,0.0017476762265158739,0.8002768545163415,0.8022818982597886
1.8901556332671232,0.0017692627823319377,0.8122947049432648,0.8142066084457587
1.8944127405492563,0.0017908493381480004,0.8238473648765758,0.8256689120840273
1.8986698478313895,0.0018124358939640634,0.8349308231999168,0.8366646807606309
1.9029269551135226,0.0018340224497801262,0.8455430138958214,0.8471917574315755
1.9071840623956557,0.001855609005596189,0.8556837900923713,0.8572499268631744
1.9114411696777889,0.0018771955614122517,0.8653548785547157,0.8668408665029248
1.915698276959922,0.0018987821172283146,0.8745598146679697,0.875968077943617
1.9199553842420551,0.0019203686730443772,0.8833038584803856,0.8846367996559302
1.9242124915241883,0.0019419552288604401,0.8915938929826938,0.892853902252554
1.9284695988063216,0.001963541784676504,0.8994383064412097,0.9006277681623173
